Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
60	:	1624384679.901	   738.250	0	0	0	0	pigz -p 4 data/qc/CSR2019-0209_O1_paired.fastq
63	:	1624385418.160	     1.294	0	0	0	0	pigz -p 4 data/qc/CSR2019-0821_O2_unpaired.fastq
61	:	1624384733.126	   870.506	0	0	0	0	pigz -p 4 data/qc/CSR2019-0236_O1_paired.fastq
65	:	1624385603.642	     3.729	0	0	0	0	pigz -p 4 data/qc/CSR2019-0023_O2_unpaired.fastq
66	:	1624385607.377	     2.656	0	0	0	0	pigz -p 4 data/qc/CSR2019-0239_O1_unpaired.fastq
58	:	1624384365.903	  1445.910	0	0	0	0	pigz -p 4 data/qc/CSR2019-0401_O1_paired.fastq
64	:	1624385419.461	   854.213	0	0	0	0	pigz -p 4 data/qc/CSR2019-0383_O1_paired.fastq
69	:	1624386273.685	     1.832	0	0	0	0	pigz -p 4 data/qc/CSR2019-0709_O2_unpaired.fastq
70	:	1624386275.524	   179.522	0	0	0	0	pigz -p 4 data/qc/CSR2019-0911_O2_paired.fastq
71	:	1624386455.052	     1.204	0	0	0	0	pigz -p 4 data/qc/CSR2019-0401_O2_unpaired.fastq
72	:	1624386456.263	     5.696	0	0	0	0	pigz -p 4 data/qc/CSR2019-0824_O1_unpaired.fastq
73	:	1624386461.964	     7.617	0	0	0	0	pigz -p 4 data/qc/CSR2019-0053_O1_unpaired.fastq
74	:	1624386469.587	     3.386	0	0	0	0	pigz -p 4 data/qc/CSR2019-0416_O1_unpaired.fastq
62	:	1624385361.582	  1112.775	0	0	0	0	pigz -p 4 data/qc/CSR2019-0848_O1_paired.fastq
76	:	1624386474.363	     2.042	0	0	0	0	pigz -p 4 data/qc/CSR2019-0041_O2_unpaired.fastq
68	:	1624385811.821	   755.048	0	0	0	0	pigz -p 4 data/qc/CSR2019-0398_O2_paired.fastq
78	:	1624386566.876	   190.542	0	0	0	0	pigz -p 4 data/qc/CSR2019-0914_O1_paired.fastq
79	:	1624386757.427	     0.467	0	0	0	0	pigz -p 4 data/qc/CSR2019-0911_O2_unpaired.fastq
80	:	1624386757.899	     4.476	0	0	0	0	pigz -p 4 data/qc/CSR2019-0389_O1_unpaired.fastq
81	:	1624386762.381	     1.471	0	0	0	0	pigz -p 4 data/qc/CSR2019-0371_O2_unpaired.fastq
82	:	1624386763.859	     1.862	0	0	0	0	pigz -p 4 data/qc/CSR2019-0389_O2_unpaired.fastq
83	:	1624386765.728	     0.499	0	0	0	0	pigz -p 4 data/qc/CSR2019-0923_O2_unpaired.fastq
75	:	1624386472.979	   552.244	0	0	0	0	pigz -p 4 data/qc/CSR2019-0239_O2_paired.fastq
77	:	1624386476.410	   673.277	0	0	0	0	pigz -p 4 data/qc/CSR2019-0830_O2_paired.fastq
84	:	1624386766.232	   519.046	0	0	0	0	pigz -p 4 data/qc/CSR2019-0380_O2_paired.fastq
87	:	1624387285.286	     4.309	0	0	0	0	pigz -p 4 data/qc/CSR2019-0023_O1_unpaired.fastq
67	:	1624385610.040	  2059.319	0	0	0	0	pigz -p 4 data/qc/CSR2019-0709_O2_paired.fastq
89	:	1624387669.365	     1.789	0	0	0	0	pigz -p 4 data/qc/CSR2019-0032_O2_unpaired.fastq
86	:	1624387149.694	   798.813	0	0	0	0	pigz -p 4 data/qc/CSR2019-0383_O2_paired.fastq
88	:	1624387289.600	  1118.242	0	0	0	0	pigz -p 4 data/qc/CSR2019-0709_O1_paired.fastq
85	:	1624387025.231	  1633.557	0	0	0	0	pigz -p 4 data/qc/CSR2019-0053_O2_paired.fastq
93	:	1624388658.800	    10.825	0	0	0	0	pigz -p 4 data/qc/CSR2019-0032_O1_unpaired.fastq
94	:	1624388669.631	     4.961	0	0	0	0	pigz -p 4 data/qc/CSR2019-0017_O1_unpaired.fastq
95	:	1624388674.599	     1.335	0	0	0	0	pigz -p 4 data/qc/CSR2019-0407_O2_unpaired.fastq
96	:	1624388675.939	     1.513	0	0	0	0	pigz -p 4 data/qc/CSR2019-0392_O2_unpaired.fastq
90	:	1624387671.161	  1039.145	0	0	0	0	pigz -p 4 data/qc/CSR2019-0833_O1_paired.fastq
98	:	1624388710.314	     4.642	0	0	0	0	pigz -p 4 data/qc/CSR2019-0398_O1_unpaired.fastq
92	:	1624388407.856	   687.503	0	0	0	0	pigz -p 4 data/qc/CSR2019-0389_O1_paired.fastq
100	:	1624389095.371	     2.973	0	0	0	0	pigz -p 4 data/qc/CSR2019-0014_O2_unpaired.fastq
101	:	1624389098.352	     2.921	0	0	0	0	pigz -p 4 data/qc/CSR2019-0839_O1_unpaired.fastq
97	:	1624388677.458	   528.752	0	0	0	0	pigz -p 4 data/qc/CSR2019-0239_O1_paired.fastq
102	:	1624389101.278	   529.426	0	0	0	0	pigz -p 4 data/qc/CSR2019-0380_O1_paired.fastq
104	:	1624389630.714	     1.680	0	0	0	0	pigz -p 4 data/qc/CSR2019-0059_O2_unpaired.fastq
105	:	1624389632.401	     4.295	0	0	0	0	pigz -p 4 data/qc/CSR2019-0709_O1_unpaired.fastq
103	:	1624389206.216	   743.082	0	0	0	0	pigz -p 4 data/qc/CSR2019-0230_O2_paired.fastq
107	:	1624389949.306	     5.490	0	0	0	0	pigz -p 4 data/qc/CSR2019-0236_O1_unpaired.fastq
99	:	1624388714.962	  1303.088	0	0	0	0	pigz -p 4 data/qc/CSR2019-0839_O2_paired.fastq
109	:	1624390018.057	     2.666	0	0	0	0	pigz -p 4 data/qc/CSR2019-0041_O1_unpaired.fastq
110	:	1624390020.729	     3.411	0	0	0	0	pigz -p 4 data/qc/CSR2019-0059_O1_unpaired.fastq
111	:	1624390024.147	     2.013	0	0	0	0	pigz -p 4 data/qc/CSR2019-0044_O1_unpaired.fastq
106	:	1624389636.702	  1019.584	0	0	0	0	pigz -p 4 data/qc/CSR2019-0050_O1_paired.fastq
113	:	1624390656.296	     2.071	0	0	0	0	pigz -p 4 data/qc/CSR2019-0923_O1_unpaired.fastq
91	:	1624387948.537	  2785.822	0	0	0	0	pigz -p 4 data/qc/CSR2019-0416_O1_paired.fastq
108	:	1624389954.803	   860.898	0	0	0	0	pigz -p 4 data/qc/CSR2019-0392_O2_paired.fastq
116	:	1624390815.711	     1.644	0	0	0	0	pigz -p 4 data/qc/CSR2019-0380_O2_unpaired.fastq
117	:	1624390817.361	     5.510	0	0	0	0	pigz -p 4 data/qc/CSR2019-0221_O1_unpaired.fastq
118	:	1624390822.879	     1.213	0	0	0	0	pigz -p 4 data/qc/CSR2019-0209_O2_unpaired.fastq
115	:	1624390734.367	   732.471	0	0	0	0	pigz -p 4 data/qc/CSR2019-0080_O1_paired.fastq
120	:	1624391466.848	     1.293	0	0	0	0	pigz -p 4 data/qc/CSR2019-0416_O2_unpaired.fastq
112	:	1624390026.165	  1447.108	0	0	0	0	pigz -p 4 data/qc/CSR2019-0401_O2_paired.fastq
121	:	1624391468.148	     5.305	0	0	0	0	pigz -p 4 data/qc/CSR2019-0848_O2_unpaired.fastq
123	:	1624391473.458	     2.367	0	0	0	0	pigz -p 4 data/qc/CSR2019-0236_O2_unpaired.fastq
122	:	1624391473.280	     4.828	0	0	0	0	pigz -p 4 data/qc/CSR2019-0857_O2_unpaired.fastq
125	:	1624391478.114	     1.681	0	0	0	0	pigz -p 4 data/qc/CSR2019-0398_O2_unpaired.fastq
126	:	1624391479.801	     1.614	0	0	0	0	pigz -p 4 data/qc/CSR2019-0089_O2_unpaired.fastq
119	:	1624390824.098	   721.128	0	0	0	0	pigz -p 4 data/qc/CSR2019-0227_O1_paired.fastq
128	:	1624391545.239	     5.658	0	0	0	0	pigz -p 4 data/qc/CSR2019-0227_O1_unpaired.fastq
114	:	1624390658.371	   896.332	0	0	0	0	pigz -p 4 data/qc/CSR2019-0221_O2_paired.fastq
130	:	1624391554.710	   183.105	0	0	0	0	pigz -p 4 data/qc/CSR2019-0911_O1_paired.fastq
131	:	1624391737.824	   202.764	0	0	0	0	pigz -p 4 data/qc/CSR2019-0914_O2_paired.fastq
132	:	1624391940.594	     7.917	0	0	0	0	pigz -p 4 data/qc/CSR2019-0392_O1_unpaired.fastq
133	:	1624391948.517	     3.832	0	0	0	0	pigz -p 4 data/qc/CSR2019-0839_O2_unpaired.fastq
124	:	1624391475.837	   595.136	0	0	0	0	pigz -p 4 data/qc/CSR2019-0014_O2_paired.fastq
135	:	1624392070.981	     3.970	0	0	0	0	pigz -p 4 data/qc/CSR2019-0857_O1_unpaired.fastq
136	:	1624392074.957	     1.298	0	0	0	0	pigz -p 4 data/qc/CSR2019-0860_O2_unpaired.fastq
127	:	1624391481.422	  1180.580	0	0	0	0	pigz -p 4 data/qc/CSR2019-0032_O2_paired.fastq
129	:	1624391550.905	  1181.618	0	0	0	0	pigz -p 4 data/qc/CSR2019-0824_O2_paired.fastq
139	:	1624392732.529	     3.536	0	0	0	0	pigz -p 4 data/qc/CSR2019-0718_O1_unpaired.fastq
137	:	1624392076.260	  1021.778	0	0	0	0	pigz -p 4 data/qc/CSR2019-0824_O1_paired.fastq
141	:	1624393098.044	     5.203	0	0	0	0	pigz -p 4 data/qc/CSR2019-0383_O1_unpaired.fastq
142	:	1624393103.254	     1.473	0	0	0	0	pigz -p 4 data/qc/CSR2019-0914_O1_unpaired.fastq
140	:	1624392736.071	   572.248	0	0	0	0	pigz -p 4 data/qc/CSR2019-0371_O2_paired.fastq
138	:	1624392662.013	   870.069	0	0	0	0	pigz -p 4 data/qc/CSR2019-0227_O2_paired.fastq
145	:	1624393532.088	     3.322	0	0	0	0	pigz -p 4 data/qc/CSR2019-0830_O1_unpaired.fastq
146	:	1624393535.417	   200.781	0	0	0	0	pigz -p 4 data/qc/CSR2019-0920_O1_paired.fastq
143	:	1624393104.733	   695.885	0	0	0	0	pigz -p 4 data/qc/CSR2019-0842_O1_paired.fastq
148	:	1624393800.627	   426.738	0	0	0	0	pigz -p 4 data/qc/CSR2019-0017_O1_paired.fastq
149	:	1624394227.376	     1.298	0	0	0	0	pigz -p 4 data/qc/CSR2019-0053_O2_unpaired.fastq
150	:	1624394228.680	     1.129	0	0	0	0	pigz -p 4 data/qc/CSR2019-0830_O2_unpaired.fastq
144	:	1624393308.331	  1012.066	0	0	0	0	pigz -p 4 data/qc/CSR2019-0718_O1_paired.fastq
151	:	1624394229.816	   204.101	0	0	0	0	pigz -p 4 data/qc/CSR2019-0923_O2_paired.fastq
153	:	1624394433.926	     3.271	0	0	0	0	pigz -p 4 data/qc/CSR2019-0209_O1_unpaired.fastq
147	:	1624393736.204	   825.877	0	0	0	0	pigz -p 4 data/qc/CSR2019-0212_O1_paired.fastq
155	:	1624394562.088	     3.720	0	0	0	0	pigz -p 4 data/qc/CSR2019-0077_O1_unpaired.fastq
156	:	1624394565.814	     0.558	0	0	0	0	pigz -p 4 data/qc/CSR2019-0920_O2_unpaired.fastq
157	:	1624394566.378	     0.973	0	0	0	0	pigz -p 4 data/qc/CSR2019-0017_O2_unpaired.fastq
158	:	1624394567.356	     5.095	0	0	0	0	pigz -p 4 data/qc/CSR2019-0212_O1_unpaired.fastq
159	:	1624394572.458	     3.322	0	0	0	0	pigz -p 4 data/qc/CSR2019-0080_O1_unpaired.fastq
134	:	1624391952.355	  3320.799	0	0	0	0	pigz -p 4 data/qc/CSR2019-0712_O1_paired.fastq
161	:	1624395273.163	     1.592	0	0	0	0	pigz -p 4 data/qc/CSR2019-0227_O2_unpaired.fastq
160	:	1624394575.791	   804.773	0	0	0	0	pigz -p 4 data/qc/CSR2019-0407_O1_paired.fastq
154	:	1624394437.204	  1048.407	0	0	0	0	pigz -p 4 data/qc/CSR2019-0044_O1_paired.fastq
164	:	1624395485.618	     1.201	0	0	0	0	pigz -p 4 data/qc/CSR2019-0842_O2_unpaired.fastq
165	:	1624395486.825	     1.437	0	0	0	0	pigz -p 4 data/qc/CSR2019-0911_O1_unpaired.fastq
166	:	1624395488.267	     5.023	0	0	0	0	pigz -p 4 data/qc/CSR2019-0721_O1_unpaired.fastq
167	:	1624395493.298	     1.593	0	0	0	0	pigz -p 4 data/qc/CSR2019-0712_O2_unpaired.fastq
152	:	1624394320.404	  1364.852	0	0	0	0	pigz -p 4 data/qc/CSR2019-0851_O1_paired.fastq
169	:	1624395685.268	     1.596	0	0	0	0	pigz -p 4 data/qc/CSR2019-0383_O2_unpaired.fastq
170	:	1624395686.875	     1.163	0	0	0	0	pigz -p 4 data/qc/CSR2019-0080_O2_unpaired.fastq
171	:	1624395688.044	     1.037	0	0	0	0	pigz -p 4 data/qc/CSR2019-0044_O2_unpaired.fastq
163	:	1624395380.570	   719.059	0	0	0	0	pigz -p 4 data/qc/CSR2019-0077_O1_paired.fastq
168	:	1624395494.897	   667.690	0	0	0	0	pigz -p 4 data/qc/CSR2019-0371_O1_paired.fastq
174	:	1624396162.595	   495.243	0	0	0	0	pigz -p 4 data/qc/CSR2019-0053_O1_paired.fastq
173	:	1624396099.638	   652.414	0	0	0	0	pigz -p 4 data/qc/CSR2019-0080_O2_paired.fastq
176	:	1624396752.058	     1.743	0	0	0	0	pigz -p 4 data/qc/CSR2019-0050_O2_unpaired.fastq
175	:	1624396657.849	   200.349	0	0	0	0	pigz -p 4 data/qc/CSR2019-0920_O2_paired.fastq
172	:	1624395689.086	  1486.010	0	0	0	0	pigz -p 4 data/qc/CSR2019-0851_O2_paired.fastq
179	:	1624397175.104	     0.685	0	0	0	0	pigz -p 4 data/qc/CSR2019-0914_O2_unpaired.fastq
180	:	1624397175.795	     2.470	0	0	0	0	pigz -p 4 data/qc/CSR2019-0824_O2_unpaired.fastq
181	:	1624397178.271	     3.560	0	0	0	0	pigz -p 4 data/qc/CSR2019-0407_O1_unpaired.fastq
177	:	1624396753.807	   807.015	0	0	0	0	pigz -p 4 data/qc/CSR2019-0830_O1_paired.fastq
178	:	1624396858.208	   780.755	0	0	0	0	pigz -p 4 data/qc/CSR2019-0044_O2_paired.fastq
162	:	1624395274.761	  2731.718	0	0	0	0	pigz -p 4 data/qc/CSR2019-0712_O2_paired.fastq
185	:	1624398006.489	    33.703	0	0	0	0	pigz -p 4 data/qc/CSR2019-0712_O1_unpaired.fastq
182	:	1624397181.837	  1017.593	0	0	0	0	pigz -p 4 data/qc/CSR2019-0032_O1_paired.fastq
184	:	1624397638.969	   769.798	0	0	0	0	pigz -p 4 data/qc/CSR2019-0218_O1_paired.fastq
183	:	1624397560.832	   892.253	0	0	0	0	pigz -p 4 data/qc/CSR2019-0392_O1_paired.fastq
186	:	1624398040.199	   492.967	0	0	0	0	pigz -p 4 data/qc/CSR2019-0059_O1_paired.fastq
